instance_name,flatness
plate_5_4,0
plate_8_10,0
paper_box_7_7,0.9346437346437346
paper_box_5_6,0.4623698959167334
plastic_box_9_4,0.5639769452449568
paper_box_5_1,0.4194206446348429
book_6_7,0.8780972774548792
paper_box_3_10,0.8574057037718491
bowl_1_5,0
book_2_6,0.8649177760375881
cup_7_3,0
tray_10_1,0.9161899313501144
sponge_9_8,0.6662001399580126
paper_box_8_8,0.6089613034623218
cup_7_1,0
bowl_7_7,0
metal_box_4_3,0.7257864751052762
tray_10_5,0
bowl_1_3,0
to_go_cup_7_7,0
tray_2_1,0.9414141414141414
sponge_1_4,0.8041543026706232
paper_box_3_6,0
tray_4_5,0.9748126561199001
cup_4_2,0
book_2_10,0.8536200434010653
to_go_cup_10_3,0
book_3_5,0.8781988986070619
plate_3_1,0
sponge_3_9,0.7870292887029289
sponge_8_8,0.7406605305901461
plastic_box_3_2,0.2400674950145728
to_go_cup_2_3,0
plate_2_2,0
plastic_box_10_2,0.7576489533011272
cup_1_3,0
cup_2_4,0
sponge_3_1,0.7876512307050479
cup_6_3,0
cup_10_8,0
plastic_box_3_7,0.2440871850363271
book_5_3,1
ball_3_10,0
bowl_2_1,0
to_go_cup_8_6,0
paper_box_2_4,0.1782020684168656
metal_box_2_3,0.5430051813471503
plastic_box_3_8,0.2381099444101297
book_6_3,0.8804963995710127
ball_5_1,0
ball_1_8,0
metal_box_8_6,0.6390194761584956
to_go_cup_5_1,0
metal_box_10_10,0.7417815482502651
cup_5_2,0
bowl_2_3,0
sponge_3_7,0.7856540084388186
metal_box_5_1,0.7713382507903056
tray_4_10,0.9738263398421271
sponge_9_2,0.6630510846745976
tray_4_6,0.9762445775666184
cup_5_6,0
bowl_10_9,0
metal_box_2_8,0.5427239772138788
plate_9_8,0
bowl_10_5,0
tray_8_3,0.9733828536056949
paper_box_7_2,0.917629702483403
ball_10_7,0
book_3_6,0.8791619295111256
bowl_3_7,0
ball_9_7,0
to_go_cup_6_8,0
bowl_9_10,0
book_7_6,0.9970809648179444
to_go_cup_7_3,0
book_9_8,0.9522628642281463
paper_box_7_8,0.9246810598626104
bowl_4_1,0
sponge_9_3,0.6580690135935866
to_go_cup_10_10,0
metal_box_6_10,0.8113828786453434
tray_2_7,0.943148297130598
plastic_box_2_9,0.75
to_go_cup_6_5,0
cup_2_2,0
book_7_8,0.9973954343496246
plate_4_9,0
cup_7_6,0
